Seq|Sotre_nm|Address|Telephone|Category|Ycoordinate|Xcoordinate
1057|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1058|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1059|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
1060|보라매대교 |서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|1522-3232||37.491449|126.925432
1061|보라매공원R |서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|1522-3232|리저브 매장|37.49226213|126.9233457
1062|신대방삼거리역 |서울특별시 동작구 상도로 102 (상도동)|1522-3232||37.499914|126.931766
1063|숭실대입구역 |서울특별시 동작구 상도로 354 (상도동)|1522-3232||37.4968346|126.9527123
1064|금정남산동DT |부산광역시 금정구 중앙대로 1989 (남산동)|1522-3232|DT 매장|35.262466|129.091353
1065|금정구청DT |부산광역시 금정구 중앙대로 1730 (부곡동)|1522-3232|DT 매장|35.238784|129.092964
1066|온천장역DT |부산광역시 금정구 식물원로 13 (장전동)|1522-3232|DT 매장|35.224006|129.08656
1067|부산외대 |부산광역시 금정구 금샘로 459|1522-3232||35.2640133|129.0847552
1068|부산대정문 |부산광역시 금정구 부산대학로64번길 12 (장전동)|1522-3232||35.232107|129.084565
1069|부산대역 |부산광역시 금정구 장전로12번길 64, 1~4층 (장전동)|1522-3232||35.230722|129.088165
1070|부산대 |부산광역시 금정구 금정로68번길 2, 건우빌딩 (장전동)|1522-3232||35.2306157|129.0866474
1071|금정이마트 |부산광역시 금정구 중앙대로1841번길 24 (구서동)|1522-3232||35.250184|129.090774
1072|용호동W스퀘어 |부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호 2012호|1522-3232||35.134025|129.113248
1073|동명대DT |부산광역시 남구 신선로 423 (용당동)|1522-3232|DT 매장|35.123153|129.099223
1074|BIFC Mall |부산광역시 남구 문현금융로 40 (문현동) 부산국제금융센터|1522-3232||35.1470479|129.0659413
1075|대연힐스테이트 |부산광역시 남구 수영로 345 대연힐스테이트 115동 121호|1522-3232||35.140143|129.104247
1076|부산대연역 |부산광역시 남구 수영로 240-1, 1층 (대연동)|1522-3232||35.135032|129.093041
1077|경성대 |부산광역시 남구 수영로 312 (대연동)|1522-3232||35.13742382|129.1009316
1078|부산역라마다 |부산광역시 동구 중앙대로196번길 10 (초량동)|1522-3232||35.11445|129.040309
1079|부산역아스티 |부산광역시 동구 중앙대로214번길 7-8 (초량동)|1522-3232||35.116741|129.042101
1080|범일교차로 |부산광역시 동구 조방로 4 (범일동)|1522-3232|리저브 매장|35.1377843|129.0639376
1081|부산역 |부산광역시 동구 중앙대로 216 (초량동)|1522-3232||35.11631935|129.0407837
1082|서면중앙대로R |부산광역시 부산진구 중앙대로 672 (부전동) 1층 2층|1522-3232|리저브 매장|35.1530083|129.0596228
1083|서면로R |부산광역시 부산진구 서면로 49-1 (부전동)|1522-3232|리저브 매장|35.155255|129.057651
1084|서면NC |부산광역시 부산진구 동천로 92 (전포동) NC백화점 1층|1522-3232||35.157036|129.063029
1085|양정역 |부산광역시 부산진구 중앙대로 894 (양정동)|1522-3232||35.1700743|129.0692627
1086|동의대역 |부산광역시 부산진구 가야대로 589 (가야제1동)|1522-3232||35.155057|129.036202
1087|부산개금역 |부산광역시 부산진구 가야대로 462 (개금동)|1522-3232||35.152899|129.0226067
1088|서면전포역 |부산광역시 부산진구 전포대로199번길 27 (전포동)|1522-3232||35.154345|129.063631
1089|부산서면중앙로 |부산광역시 부산진구 중앙대로 701, 1~3층 (부전동)|1522-3232||35.155521|129.058883
1090|서면서전로 |부산광역시 부산진구 서전로 19 (부전동)|1522-3232||35.157995|129.061744
1091|부산서면 |부산광역시 부산진구 중앙대로692번길 46-10 (부전동)|1522-3232||35.154098|129.061562
1092|서면역 |부산광역시 부산진구 서전로 1 (부전동)|1522-3232||35.1579735|129.0599923
1093|부전역 |부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설1,2층 (부전동)|1522-3232||35.16183|129.061933
1094|서면센트럴스퀘어 |부산광역시 부산진구 중앙대로666번길 50 (부전동)|1522-3232||35.15151|129.061139
1095|서면메디컬거리 |부산광역시 부산진구 가야대로 783-1, 1층 (부전동)|1522-3232||35.157961|129.0574095
1096|서면중앙 |부산광역시 부산진구 서면로68번길 1 (부전동)|1522-3232||35.156863|129.058076
1097|서면트레이더스 |부산광역시 부산진구 시민공원로 31 (부암동)|1522-3232||35.163918|129.052684
1098|서면문화로 |부산광역시 부산진구 서면문화로 10 (부전동)|1522-3232||35.159056|129.057527
1099|부산덕천역 |부산광역시 북구 만덕대로 30 (덕천동)|1522-3232|리저브 매장|35.210787|129.008358
1100|부산화명역 |부산광역시 북구 금곡대로285번길 5 (화명동)|1522-3232||35.233829|129.013106
1101|화명강변DT |부산광역시 북구 금곡대로77 (덕천동)|1522-3232|DT 매장|35.216972|129.004611
1102|사상주례DT |부산광역시 사상구 백양대로 520 (주례동)|1522-3232|DT 매장|35.154847|128.996302
1103|동서대DT |부산광역시 사상구 가야대로 338 (주례동)|1522-3232|DT 매장|35.150863|129.010026
1104|사상역 |부산광역시 사상구 사상로 211 (괘법동)|1522-3232||35.164003|128.983473
1105|다대포비치 |부산광역시 사하구 다대로 714 (다대동)|1522-3232||35.049404|128.963569
1106|부산하단 |부산광역시 사하구 낙동대로 455 (하단동)|1522-3232||35.1053448|128.9688718
1107|다대포DT |부산광역시 사하구 다대로 493 (다대동)|1522-3232|DT 매장|35.060973|128.975257
1108|을숙도강변DT |부산광역시 사하구 하신번영로 381-6 (하단동)|1522-3232|DT 매장|35.11526|128.959578
1109|부산동아대 |부산광역시 사하구 낙동대로550번길 14 (하단동) 1~3층|1522-3232||35.113113|128.964925
1110|부산괴정역 |부산광역시 사하구 사하로186번길 6 (괴정동)|1522-3232||35.098451|128.994352
1111|하단중앙 |부산광역시 사하구 낙동남로 1411 (하단동)|1522-3232||35.106522|128.966103
1112|부산교대역DT |부산광역시 연제구 중앙대로 1250 (거제동)|1522-3232|DT 매장|35.1990004|129.0789319
1113|연산시티타워 |부산광역시 연제구 중앙대로 1125 (연산동)|1522-3232||35.188225|129.080949
1114|부산교대역 |부산광역시 연제구 명륜로 3 (거제제1동) 한양프라자|1522-3232||35.1964682|129.0809793
1115|부산연산역 |부산광역시 연제구 반송로 20 (연산동)|1522-3232||35.1869475|129.0833335
1116|연산중앙로 |부산광역시 연제구 중앙대로 1091 (연산동)|1522-3232||35.185469|129.08067
1117|부산교대 |부산광역시 연제구 교대로 20-2 (거제동)|1522-3232||35.195708|129.077505
1118|부산광복로R |부산광역시 중구 광복중앙로 8-2 (광복동3가)|1522-3232|리저브 매장|35.100123|129.031422
1119|자갈치역 |부산광역시 중구 구덕로 54-1 (남포동5가)|1522-3232||35.098378|129.029716
1120|국제시장 |부산광역시 중구 대청로 80 (대청동3가)|1522-3232||35.102783|129.028601
1121|부산중앙역 |부산광역시 중구 중앙대로81번길 2 (중앙동4가)|1522-3232||35.1050552|129.0359604
1122|BIFF광장 |부산광역시 중구 비프광장로 25 (남포동3가)|1522-3232||35.0989623|129.0280528
1123|남포동역 |부산광역시 중구 구덕로 4, 1~2층 (광복동1가)|1522-3232||35.098311|129.035151
1124|기장역DT |부산광역시 기장군 기장읍 기장대로 527 |1522-3232|DT 매장|35.2421513|129.220117
1125|동부산DT |부산광역시 기장군 기장읍 기장해안로 56 |1522-3232|DT 매장|35.184073|129.210875
1126|부산정관 |부산광역시 기장군 정관읍 정관로 579 |1522-3232||35.321336|129.176983
1127|부산P.아울렛 |부산광역시 기장군 정관로 1133 (175호)|1522-3232||35.325248|129.236612
1128|광안수변공원 |부산광역시 수영구 민락수변로 29 (민락동)|1522-3232||35.153261|129.124656
1129|수영역 |부산광역시 수영구 수영로 671 (광안동)|1522-3232||35.16573|129.114642
1130|금련산역 |부산광역시 수영구 수영로464번길 6 (남천동)|1522-3232||35.14717|129.1105
1131|광안비치 |부산광역시 수영구 광안로62번길 39 (광안동)|1522-3232||35.153039|129.117808
1132|수영망미DT |부산광역시 수영구 과정로 68 (망미동)|1522-3232|DT 매장|35.177411|129.107428
1133|광안리 |부산광역시 수영구 광안해변로 247 (민락동)|1522-3232||35.15502782|129.1208407
1134|남천 |부산광역시 수영구 남천바다로 38 (남천동)|1522-3232||35.14830649|129.1141711
1135|스타필드명지 |부산광역시 강서구 명지국제7로 133 3438 스타필드 명지 1층|1522-3232||35.0934683|128.9174322
1136|명지강변DT |부산광역시 강서구 르노삼성대로 620 (명지동)|1522-3232|DT 매장|35.102573|128.92946
1137|명지국제신도시 |부산광역시 강서구 명지국제5로 42 (명지동)|1522-3232||35.0979416|128.919918
1138|명지오션시티 |부산광역시 강서구 명지오션시티11로 66 (명지동)|1522-3232||35.084043|128.903135
1139|동래역 |부산광역시 동래구 충렬대로181번길 42 |1522-3232||35.20564|129.080038
1140|명륜역 |부산광역시 동래구 동래로 25 |1522-3232||35.212443|129.078378
1141|사직구장 |부산광역시 동래구 사직북로 4 (사직동)|1522-3232||35.195954|129.061289
1142|부산안락DT |부산광역시 동래구 충렬대로 446 (안락동)|1522-3232|DT 매장|35.1958595|129.1069541
1143|동래미남DT |부산광역시 동래구 충렬대로 101 (온천동)|1522-3232|DT 매장|35.2072439|129.0719664
1144|부산사직 |부산광역시 동래구 사직북로 24 (사직동)|1522-3232||35.198093|129.060473
1145|부산온천장역 |부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층 (온천동)|1522-3232||35.221082|129.085506
1146|부산송도해수욕장 |부산광역시 서구 송도해변로 97(101,102,201) (암남동)|1522-3232||35.077315|129.017874
1147|부민사거리 |부산광역시 서구 구덕로 212 (부민동1가)|1522-3232||35.103629|129.02022
1148|부산동대신역 |부산광역시 서구 구덕로322번길 7 (동대신동3가)|1522-3232||35.112688|129.016686
1149|더해운대R |부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트)|1522-3232|리저브 매장|35.158371|129.153065
1150|수영강변DT |부산광역시 해운대구 수영강변대로 516 (반여동)|1522-3232|DT 매장|35.203889|129.119336
1151|센텀파크 |부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)|1522-3232||35.178759|129.122541
1152|해운대역 |부산광역시 해운대구 구남로 9 (우동)|1522-3232||35.163246|129.159547
1153|부산재송DT |부산광역시 해운대구 해운대로 189 (재송동)|1522-3232|DT 매장|35.181271|129.12405
1154|해운대 |부산광역시 해운대구 구남로 49 (중동) 101호|1522-3232||35.159965|129.162124
1155|센텀몰5 |부산광역시 해운대구 센텀4로 15 (우동)[*미고시]|1522-3232||35.169914|129.128344
1156|센텀로 |부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점|1522-3232||35.1678356|129.1315392
1157|센텀신세계B1 |부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC|1522-3232||35.1687027|129.1297466
1158|해운대달맞이DT |부산광역시 해운대구 달맞이길 57 (중동) 1~3층|1522-3232|DT 매장|35.1615043|129.1710436
1159|센텀그린타워 |부산광역시 해운대구 센텀중앙로 78 (우동)|1522-3232||35.174668|129.126697
1160|부산송정비치 |부산광역시 해운대구 송정해변로 36 (송정동)|1522-3232||35.1807279|129.2022769
1161|장산역 |부산광역시 해운대구 해운대로 802 (좌동)|1522-3232||35.16914054|129.1766584
1162|하버타운 |부산광역시 해운대구 해운대해변로 257, 엘지하버타운 (우동)|1522-3232||35.15967926|129.1595078
1163|벡스코 |부산광역시 해운대구 APEC로 55, 벡스코내 (우동)|1522-3232||35.16884711|129.1354444
1164|베네시티 |부산광역시 해운대구 해운대해변로 163 (우동)|1522-3232||35.1582971|129.1501316
1165|팔레드시즈 |부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호 (중동)|1522-3232||35.1601225|129.1665774
1166|블루스퀘어 |부산광역시 해운대구 좌동로 96 (좌동)|1522-3232||35.17229566|129.1755924
1167|센텀시티역 |부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)|1522-3232||35.169925|129.132271
1168|제니스스퀘어 |부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)|1522-3232||35.156657|129.144091
1169|신세계마린시티 |부산광역시 해운대구 마린시티2로 38 (우동)|1522-3232||35.15697|129.1434
1170|센텀갤러리 |부산광역시 해운대구 센텀남대로 35, 신세계백화점 UEC 6F (우동)|1522-3232||35.16891347|129.1296297
1171|해운대달맞이 |부산광역시 해운대구 달맞이길 189 (중동)|1522-3232|리저브 매장|35.157925|129.182307
1172|해운대이마트 |부산광역시 해운대구 좌동순환로 511, 해운대이마트 1층 (중동)|1522-3232||35.166029|129.167397
1173|센텀드림월드 |부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)|1522-3232||35.167027|129.132829
1174|센텀KNN |부산광역시 해운대구 센텀서로 30 (우동)|1522-3232||35.171765|129.128934
1175|월드마크센텀 |부산광역시 해운대구 센텀동로 25, 1층 (우동)|1522-3232||35.17137|129.131112
1176|해운대중동역 |부산광역시 해운대구 좌동순환로 6 (중동)|1522-3232||35.1671846|129.1678855
1177|신림사거리 |서울특별시 관악구 남부순환로 1619 (신림동)|1522-3232||37.484768|126.930467
1178|신림역포도몰 |서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|1522-3232||37.48385383|126.9301799
1179|신림 |서울특별시 관악구 신림로 355-1 (신림동)|1522-3232||37.48609493|126.9291602
1180|서울대입구역 |서울특별시 관악구 남부순환로 1812 (봉천동)|1522-3232||37.48118|126.951324
1181|서울대역 |서울특별시 관악구 남부순환로 1817 (봉천동)|1522-3232||37.481599|126.9522
1182|관악서울대입구R |서울특별시 관악구 관악로 158 (봉천동)|1522-3232|리저브 매장|37.479343|126.95278
